category,title,price,link,image,description,top,middle,base
Men,"Creed, Viking Edp 100Ml M","KSh54,300.00",https://cierraperfumes.com/product/creed-viking-edp-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Creed-Viking-Edp-100ml-M.jpeg?resize=300%2C300&ssl=1,"Viking is a fiery men’s fragrance from Creed that bottles the fearless spirit of the modern man. Inspired by the incredibly crafted longships, a centrepiece of the Viking Age. A symbol of voyage and perseverance, longships were carefully designed for the skilled seaman who embodied unbridled determination to conquer. This woody citrus fragrance is a natural composite featuring peppercorn, Indian sandalwood and Haitian vetiver.","Top notes: Calabrian bergamot, Sicilian lemon, pink peppercorn.","Middle notes: Bulgarian Rose, peppercorn, peppermint.","Base notes: Indian sandalwood, Haitian vetiver, Indian patchouli, lavandin absolute."
Men,"Cristiano Ronaldo, Cr7 Edt 100Ml M","KSh5,300.00",https://cierraperfumes.com/product/cristiano-ronaldo-cr7-edt-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Cristiano-Ronaldo-CR7-Edt-100ml-M.jpeg?resize=300%2C300&ssl=1,CR7 by Cristiano Ronaldo is a Aromatic Fougere fragrance for men. CR7 was launched in 2017.,"Top notes are Lavender, Cardamom, Artemisia and Bergamot;","Middle notes are Tobacco, Cinnamon, Cedar and iris;","Base notes are Musk, Vanilla, Sandalwood and Amber."
Men,"Davidoff, Cool Water Edt 125Ml M","KSh6,700.00",https://cierraperfumes.com/product/davidoff-cool-water-edt-125ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/DAVIDOFF-COOL-WATER-EDT-125ML-M.jpeg?resize=300%2C300&ssl=1,"Davidoff, Cool Water Edt 125Ml M",,,
Men,"DAVIDOFF, COOL WATER EDT 75ML M GIFT SET","KSh8,500.00",https://cierraperfumes.com/product/davidoff-cool-water-edt-75ml-m-gift-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/DAVIDOFF-COOL-WATER-EDT-75ML-M-GIFT-SET.jpeg?resize=300%2C300&ssl=1,,,,
Men,"Davidoff, Cool Water Intense Edp 125Ml M","KSh8,800.00",https://cierraperfumes.com/product/davidoff-cool-water-intense-edp-125ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Davidoff-Cool-Water-Intense-Edp-125ml-M.jpeg?resize=300%2C300&ssl=1,"Cool Water Intense Cologne by Davidoff, Make it feel like a day at the beach without ever leaving your office when you’re wearing Cool Water Intense, a revitalizing men’s fragrance.","This charismatic cologne blends citrus, gourmand and aromatic accords together for a bright and luminous result that’s bound to leave you spirits high from morning until night.","The top note of sparkling and sweet green mandarin starts off the concoction with some bold, energetic flair, while the middle note of lush coconut nectar at the heart plays up the tropical angle in spades. Completing the aroma is the balancing agent of warm, golden amber that helps set the tone for a soothing and refreshing atmosphere that lingers in the air for hour after it’s sprayed.",
Men,"Davidoff, Hot Water Edt 110Ml M","KSh5,600.00",https://cierraperfumes.com/product/davidoff-hot-water-edt-110ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Davidoff-Hot-Water-Edt-110ml-M.jpeg?resize=300%2C300&ssl=1,"Hot Water is the blend of innate power and instincts that reveals a natural and ingenuous sex appeal. Feel the burning, latent heat. Reach out, caress this skin, pulses racing, cross the line.",Top notes are Wormwood and Basil;,Middle notes are Paprika and Patchouli;,Base notes are Benzoin and Styrax.
Men,"DAVIDOFF, THE GAME EDT 100ML M","KSh6,300.00",https://cierraperfumes.com/product/davidoff-the-game-edt-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/DAVIDOFF-THE-GAME-EDT-100ML-M.jpeg?resize=300%2C300&ssl=1,,,,
Men,"Davidoff, Zino Edt 125Ml M","KSh5,200.00",https://cierraperfumes.com/product/davidoff-zino-edt-125ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Davidoff-Zino-Edt-125ml-M.jpeg?resize=300%2C300&ssl=1,Give in to your own dreams and imagination. Davidoff Zino Eau de Toilette is a fragrance for a passionate man pursuing the harmony of body and soul. Its oriental scent with woody notes perfectly underscores your unique charisma and gives you confidence every single day.,"very masculine, oriental woody fragrancefor men who want to feel confidentespecially suitable for evening occasions and colder weather","The opening will draw your attention with an exotic combination of lavender, refreshing bergamot and sage which invigorate your mind. They’re later joined by floral notes of jasmine, lily of the valley and elegant rose. The drydown boasts a lasting aroma of cedar wood and sandalwood along with vanilla and seductive patchouli.","Top notesBergamot, Lavender, Rosewood, Sage."
Men,"Diesel, Only The Brave Edt 125Ml M","KSh10,100.00",https://cierraperfumes.com/product/diesel-only-the-brave-edt-125ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Diesel-Only-The-Brave-Edt-125ml-M.jpeg?resize=300%2C300&ssl=1,"Diesel Only the Brave Eau de Toilette. A fragrance that leaves the mark of a distinctive attitude. An explosive cocktail that bears witness to a man with an identity as strong as it is present, almost magnetic. A fresh and leathery fragrance with notes of citrus, amber and leather.",Top: Lemon & Mandarin Orange.,"Heart: Cedar, Coriander & Violet.","Base: Amber, Leather, Styrax & Benzoin."
Men,"Diesel, Only The Brave Street Edt 75Ml M Gift Set","KSh8,000.00",https://cierraperfumes.com/product/diesel-only-the-brave-street-edt-75ml-m-gift-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Diesel-Only-The-Brave-Street-Edt-75ml-M-Gift-Set.jpeg?resize=300%2C300&ssl=1,Perfume set for men containing eau de toilette 75 ml and shower gel 100 ml,The set comes in an elegant package to present as a gift to everyone you love on special occasions,The composition of the fresh fragrance is an expression of bold decisions and enthusiastic beginnings in your different days,The fragrance notes of cardamom and licorice mixed with the warmth of patchouli and cedar reflect the details of your attractive personality
Men,"Diesel, Only The Brave Tattoo Edt 125Ml M","KSh9,300.00",https://cierraperfumes.com/product/diesel-only-the-brave-tattoo-edt-125ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Diesel-Only-The-Brave-Tattoo-Edt-125ml-M.jpeg?resize=300%2C300&ssl=1,"Only The Brave Tattoo by Diesel, is designed to champion men that live proudly and courageously, heralding the wearer with a zesty, masculine fragrance featuring fresh fruit and warm spices.","Red apple, with a touch of mandarin orange, opens the cologne with bright, crisp spirit that soon leads into the heart of sage and Bourbon pepper. The woodsy drydown uses benzoin, patchouli and tobacco as accents to its enduring warmth and energy.",,
Men,"Diesel, Only The Brave Wild Edt 75Ml M Gift Set","KSh9,300.00",https://cierraperfumes.com/product/diesel-only-the-brave-wild-edt-75ml-m-gift-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Diesel-Only-The-Brave-Wild-Edt-75ml-M-Gift-Set.jpeg?resize=300%2C300&ssl=1,Diesel Only The Brave Wild Gift Set 75ml EDT,50ml Aftershave Balm,50ml Shower Gel,Only The Brave Wild by Diesel is a woody and spicy fragrance for men.
Men,"DIOR, EAU SAUVAGE FORTE PARFUM 100ML M","KSh31,900.00",https://cierraperfumes.com/product/dior-eau-sauvage-forte-edp-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/DIOR-EAU-SAUVAGE-FORTE-PARFUM-100ML-M.jpeg?resize=300%2C300&ssl=1,Sauvage Eau Forte Parfum embodies an emblematic freshness that is amplified and prolonged by the power of water. An intensity made possible by an innovative alcohol-free formula exclusive to Dior.,"Francis Kurkdjian, Dior Parfum Creative Director, imagined Sauvage Eau Forte Parfum as a perfume for men that blends the freshness of an eau de toilette and the intensity of a parfum. This singular creation explores the uncharted territory of a fresh and spicy fougère with an unexpected combination of cool spices, bleached lavender and musky wood.","An exhilarating composition, Sauvage Eau Forte Parfum embodies both a cool freshness and a breathtaking power through an unprecedented concentration that is 100% alcohol-free.","Strengthened by the freshness of water, the blend of cool spices, bleached lavender and musky woods attains its ultimate expression."
Men,"Dior, Eau Sauvage Parfum Edp 100Ml M","KSh26,700.00",https://cierraperfumes.com/product/dior-eau-sauvage-parfum-edp-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Eau-Sauvage-Parfum-Edp-100ml-M.jpeg?resize=300%2C300&ssl=1,"François Demachy revisits the trail of Eau Sauvage in its Parfum interpretation with a refreshed aromatic power. As powerful and sensual as ever, the composition is invigorated with a unique freshness warmed by the Grasse sun.","Top notes bursting with citrus revive a woody heart of pure vetiver. This light wood stirs the warm and powerful elemi note to unfurl in a spicy, oriental base.","Deep and full, vibrant and fresh, the new Eau Sauvage Parfum enhances the solar signature of Eau Sauvage with warm and radiant accents.",
Men,"Dior, Fahrenheit Edt 100Ml M","KSh18,700.00",https://cierraperfumes.com/product/dior-fahrenheit-edt-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Fahrenheit-Edt-100ml-M.jpeg?resize=300%2C300&ssl=1,"Alone in the face of the majestic elements, the Fahrenheit man incarnates a thirst for the absolute. Timeless and universal, Fahrenheit is a fragrance that transcends time and trends to forge its own territory. A unique,* contrasting olfactory signature with a powerful, lingering trail. The fragrance is structured around fresh notes of Sicilian Mandarin, a surprising blend of masculine Wood and Leather notes, and a unique* Violet accord.",,,
Men,"Dior, Fahrenheit Parfum 75Ml M","KSh22,300.00",https://cierraperfumes.com/product/dior-fahrenheit-parfum-75ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Fahrenheit-Parfum-75ml-M.jpeg?resize=300%2C300&ssl=1,"Fahrenheit Parfum invents a power of attraction. An immediately addictive trail that highlights the harmony of extraordinary olfactory accords. A scented script that blends extremes, where flower meets leather and woods. The legendary signature of the Fahrenheit fragrance is wrapped in a vibrant, sensual accord with accents of Violet and Leather, enhanced by Bourbon Vanilla absolute. The irresistible attraction of a fragrance exalted by rare ingredients.",,,
Men,"Dior, Homme Cologne Edc 125Ml M","KSh22,400.00",https://cierraperfumes.com/product/dior-homme-cologne-edc-125ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Homme-Cologne-Edc-125ml-M.jpeg?resize=300%2C300&ssl=1,"Pure and demanding, the Dior Homme Cologne fragrance reflects a quest for fine, quality ingredients. Its enveloping trail has all the casual charm of a timeless white shirt: Dior Homme eau de Cologne represents the elegance of simplicity. It’s an intimate scent, just for you.","For this fragrance, the Dior Perfumer-Creator revisits the freshness of eau de Cologne around Grapefruit Blossom, refining and imbuing it with a musky sensuality.",Style without ostentation. As expressive as an eau de parfum and yet incredibly light and airy. Dior Homme Cologne defies the laws of perfumery.,"Notes include: bergamot, Moroccan grapefruit blossom, musk"
Men,"Dior, Homme Edt 100Ml M","KSh21,600.00",https://cierraperfumes.com/product/dior-homme-edt-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Homme-Edt-100ml-M.jpeg?resize=300%2C300&ssl=1,Dior Homme Eau de Toilette is intriguingly powerful and appealingly fresh.,"Dior Homme redefines a new, masculine sensuality in a polyphony of smooth and raw wood. A heart of tender wood, in which the virility of Atlas Cedar embraces the enveloping warmth of Haitian Vetiver tinged with spice. Wood hand-chiseled by Dior.","Dior Homme conveys all the facets of modern masculinity. A man, yes, but a man of many nuances: confident in both his strength and his tenderness.",Dior Homme Eau de Toilette is a fragrance with a bold trail that leaves a sensual imprint.
Men,"Dior, Homme Edt 100Ml M Gift Set","KSh24,300.00",https://cierraperfumes.com/product/dior-homme-edt-100ml-m-gift-set/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Homme-Edt-100ml-M-Gift-Set.jpeg?resize=300%2C300&ssl=1,"The definition of masculine sensuality, Dior Homme is the Dior eau de toilette with an intriguing strength and a seductive freshness.","The Dior Homme set includes:– A 100 ml bottle of Dior Homme eau de toilette. The olfactory translation of a modern masculinity for a man of many nuances. An eau de toilette with the woody notes of Atlas Cedar, Patchouli Heart and Vetiver.– A 10 ml Dior Homme travel spray. The elegant, travel-friendly fragrance accessory. Pre-filled and refillable with Dior Homme eau de toilette, the travel spray becomes the essential travel companion for every journey.– A 50 ml bottle of Dior Homme shower gel. A scented shower gel that cultivates the trail of Dior Homme for a cleansed skin.",,
Men,"Dior, Homme Intense Edp 100Ml M","KSh24,500.00",https://cierraperfumes.com/product/dior-homme-intense-edp-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Homme-Intense-Edp-100ml-M.jpeg?resize=300%2C300&ssl=1,"Dior Homme Intense Cologne by Christian Dior, You will fall in love with this scent from the moment you smell it. It may even become your signature fragrance.","This long lasting cologne opens with lavender. The middle notes follow with ambrette, pear liquor, iris and powder. The bottom notes are vetiver and virginia cedar wood.",,
Men,"Dior, Homme Parfum Edp 100Ml M","KSh30,500.00",https://cierraperfumes.com/product/dior-homme-parfum-edp-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Homme-Parfum-Edp-100ml-M.jpeg?resize=300%2C300&ssl=1,"Level up to the new 2020 Dior Homme Parfum, the quintessence of Dior Homme. This scent reveals an unusual concentration for a smooth and intense leather fragrance. The nobility of its ingredients is expressed differently on each person’s skin.",An iris with a passionate trail in the noblest concentration. An intensely floral nectar with woody aromas that keep it from falling into a caricature. A distinguished signature with an immediate carnal attraction.,,
Men,"DIOR, HOMME SPORT EDT 100ML M","KSh16,700.00",https://cierraperfumes.com/product/dior-homme-sport-edt-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/DIOR-HOMME-SPORT-EDT-100ML-M.jpeg?resize=300%2C300&ssl=1,"Dior creates Dior Homme Sport, the new lively and sensual eau de toilette, the explosive combination of fresh and enveloping notes, the fragrance of a man with a tender and magnetic virility.","Reggio di Calabria Bergamot and Lemon are a genuine appeal to freshness. Their juicy and zesty notes immediately identify the confident trail of the new Dior Homme Sport. These top notes are enriched with resinous and lemony Elemi. Vibrant and spicy, Pink Pepper accompanies the warm and ambery notes of the fragrance. Frankincense is invited for the first time to the heart of Dior Homme Sport: enveloping, it brings a new intensity and melds with the woods and amber, emblematic signatures of Dior Homme.",,
Men,"DIOR, HOMME SPORT EDT 125ML M","KSh20,700.00",https://cierraperfumes.com/product/dior-homme-sport-edt-125ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/DIOR-HOMME-SPORT-EDT-125ML-M.jpeg?resize=300%2C300&ssl=1,"Dior creates Dior Homme Sport, the new lively and sensual eau de toilette, the explosive combination of fresh and enveloping notes, the fragrance of a man with a tender and magnetic virility.","Reggio di Calabria Bergamot and Lemon are a genuine appeal to freshness. Their juicy and zesty notes immediately identify the confident trail of the new Dior Homme Sport. These top notes are enriched with resinous and lemony Elemi. Vibrant and spicy, Pink Pepper accompanies the warm and ambery notes of the fragrance. Frankincense is invited for the first time to the heart of Dior Homme Sport: enveloping, it brings a new intensity and melds with the woods and amber, emblematic signatures of Dior Homme.",,
Men,"Dior, Sauvage Edp 100Ml M","KSh24,700.00",https://cierraperfumes.com/product/dior-sauvage-edp-100ml-m/,https://i0.wp.com/cierraperfumes.com/wp-content/uploads/Dior-Sauvage-Edp-100ml-M.jpeg?resize=300%2C300&ssl=1,"The powerful freshness of Sauvage exudes new sensual and mysterious facets, amply renewing itself with the signature of an ingenious composition.","Calabrian bergamot, as juicy and spirited as ever, invites new spicy notes to add fullness and sensuality, as the woody ambery trail of Ambroxan® is wrapped in the smoky accents of Papua New Guinean vanilla absolute for greater virility.","François Demachy, Dior Perfumer-Creator, drew inspiration from the desert in the magical hour of twilight. Mixed with the coolness of the night, the burning desert air exudes profound fragrances. In the hour when the wolves come out and the sky is set ablaze, a new magic unfolds.",
